unique_key,created_date,complaint_type,latitude,longitude,borough
REAL_Crown_Heights_116_1764912304,2025-12-05 00:25:04,Sewer,40.664859916281415,-73.94492820536414,BROOKLYN
REAL_Jamaica_73_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.70122075760214,-73.78755008862649,QUEENS
REAL_Inwood_48_1764825904,2025-12-04 00:25:04,Water System,40.87690247672912,-73.93530603104043,MANHATTAN
REAL_Hunts_Point_57_1764825904,2025-12-04 00:25:04,Illegal Parking,40.81181603793141,-73.8743029159049,BRONX
REAL_Bedford_Stuyvesant_39_1764825904,2025-12-04 00:25:04,Graffiti,40.693783945336435,-73.95209126634704,BROOKLYN
REAL_Bay_Ridge_42_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.62384178085562,-74.02538357211456,BROOKLYN
REAL_Washington_Heights_68_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.85179479727627,-73.94235146624348,MANHATTAN
REAL_Lower_East_Side_12_1764825904,2025-12-04 00:25:04,Noise - Residential,40.72528523941852,-73.98481126887657,MANHATTAN
REAL_Mott_Haven_192_1764825904,2025-12-04 00:25:04,Sewer,40.80739669543993,-73.91914885209569,BRONX
REAL_East_Village_132_1764825904,2025-12-04 00:25:04,Noise - Street/Sidewalk,40.71504619322404,-73.9743104286875,MANHATTAN
REAL_Great_Kills_1_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.56779365650162,-74.15651592014899,STATEN ISLAND
REAL_St_George_89_1764825904,2025-12-04 00:25:04,Illegal Parking,40.64980534663886,-74.06845768179427,STATEN ISLAND
REAL_Soundview_80_1764825904,2025-12-04 00:25:04,Noise - Vehicle,40.83310497184713,-73.86704717615261,BRONX
REAL_East_Village_141_1764825904,2025-12-04 00:25:04,Noise - Street/Sidewalk,40.73394170104267,-73.97865142890616,MANHATTAN
REAL_Forest_Hills_6_1764825904,2025-12-04 00:25:04,Noise - Residential,40.72819420414578,-73.82750758601243,QUEENS
REAL_Tottenville_45_1764825904,2025-12-04 00:25:04,Air Quality,40.50501687338479,-74.23846192275482,STATEN ISLAND
REAL_Chelsea_95_1764825904,2025-12-04 00:25:04,Water System,40.754866453064004,-73.99990697688649,MANHATTAN
REAL_Crown_Heights_60_1764825904,2025-12-04 00:25:04,Noise - Residential,40.665196415672156,-73.94923144069253,BROOKLYN
REAL_Lower_East_Side_95_1764825904,2025-12-04 00:25:04,Street Condition,40.72038031448279,-73.98202983746751,MANHATTAN
REAL_Bay_Ridge_45_1764825904,2025-12-04 00:25:04,Traffic Signal Condition,40.61189858625346,-74.0392416345322,BROOKLYN
REAL_Crown_Heights_109_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.668774021297665,-73.95349713483898,BROOKLYN
REAL_Parkchester_20_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.83044125850448,-73.86760679507486,BRONX
REAL_Washington_Heights_117_1764825904,2025-12-04 00:25:04,Sanitation Condition,40.853092574885274,-73.95275001117086,MANHATTAN
REAL_Bedford_Stuyvesant_95_1764825904,2025-12-04 00:25:04,Street Condition,40.69307328817468,-73.9389091555697,BROOKLYN
REAL_Mott_Haven_214_1764825904,2025-12-04 00:25:04,Noise - Residential,40.808958659441984,-73.92879095327325,BRONX
REAL_Midtown_158_1764825904,2025-12-04 00:25:04,Traffic Signal Condition,40.76803181530102,-73.99752877058461,MANHATTAN
REAL_Soundview_136_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.81682617117117,-73.86695376785622,BRONX
REAL_Soundview_134_1764825904,2025-12-04 00:25:04,Graffiti,40.80904405726375,-73.86050947461017,BRONX
REAL_Parkchester_13_1764825904,2025-12-04 00:25:04,General Construction,40.84556429797923,-73.85606796483492,BRONX
REAL_Coney_Island_31_1764825904,2025-12-04 00:25:04,Street Condition,40.57946684734677,-73.9759974532779,BROOKLYN
REAL_East_Village_116_1764825904,2025-12-04 00:25:04,Graffiti,40.71529033387523,-73.97386899674787,MANHATTAN
REAL_Chelsea_32_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.74208734100435,-73.9978110954322,MANHATTAN
REAL_Lower_East_Side_98_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.71495099714649,-73.9874058107885,MANHATTAN
REAL_Midtown_74_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.757262786482954,-73.99131710921559,MANHATTAN
REAL_Upper_East_Side_7_1764825904,2025-12-04 00:25:04,Noise - Residential,40.77288970361767,-73.95241054471668,MANHATTAN
REAL_Morris_Heights_4_1764825904,2025-12-04 00:25:04,Illegal Parking,40.85316301787978,-73.91641207634704,BRONX
REAL_Williamsburg_87_1764825904,2025-12-04 00:25:04,Noise - Residential,40.70667403051636,-73.9810725535853,BROOKLYN
REAL_Parkchester_10_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.83352908648764,-73.83999383408205,BRONX
REAL_Astoria_106_1764825904,2025-12-04 00:25:04,Noise - Residential,40.784483672102226,-73.93271194806141,QUEENS
REAL_Soundview_129_1764825904,2025-12-04 00:25:04,Water System,40.82748539535197,-73.8748681841304,BRONX
REAL_Soundview_127_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.81953050944661,-73.86127926851165,BRONX
REAL_Crown_Heights_92_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.66170927006582,-73.95086518791345,BROOKLYN
REAL_Jackson_Heights_128_1764825904,2025-12-04 00:25:04,Street Condition,40.742417831284946,-73.89010383585324,QUEENS
REAL_Sunset_Park_19_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.645221489746696,-74.01423293531668,BROOKLYN
REAL_Harlem_13_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.7922357682433,-73.9520622002333,MANHATTAN
REAL_Greenwich_Village_20_1764825904,2025-12-04 00:25:04,Noise - Residential,40.7210088603119,-74.00536895040348,MANHATTAN
REAL_Harlem_18_1764825904,2025-12-04 00:25:04,Water System,40.82249469557872,-73.9530602580697,MANHATTAN
REAL_Red_Hook_49_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.669424396113605,-74.01708017053124,BROOKLYN
REAL_Dumbo_34_1764825904,2025-12-04 00:25:04,Homeless Person Assistance,40.688128642217045,-73.99167805844338,BROOKLYN
REAL_Pelham_Bay_17_1764825904,2025-12-04 00:25:04,Noise - Residential,40.853399041485574,-73.82545148586857,BRONX
REAL_Rockaway_Beach_43_1764825904,2025-12-04 00:25:04,Street Condition,40.58490498641775,-73.81811702192982,QUEENS
REAL_Harlem_172_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.81443747150591,-73.93957591015251,MANHATTAN
REAL_East_Village_96_1764825904,2025-12-04 00:25:04,Traffic Signal Condition,40.720948488587375,-73.9835270671834,MANHATTAN
REAL_Midtown_153_1764825904,2025-12-04 00:25:04,Air Quality,40.75943301439487,-73.98983507363309,MANHATTAN
REAL_Harlem_32_1764825904,2025-12-04 00:25:04,Water System,40.81985225939793,-73.93420186225252,MANHATTAN
REAL_Upper_East_Side_25_1764825904,2025-12-04 00:25:04,Noise - Vehicle,40.77979048666458,-73.95476761162074,MANHATTAN
REAL_Red_Hook_32_1764825904,2025-12-04 00:25:04,Water System,40.67336522506121,-74.03051022166402,BROOKLYN
REAL_Morris_Heights_73_1764825904,2025-12-04 00:25:04,Water System,40.84967974466657,-73.92545981943958,BRONX
REAL_Mott_Haven_28_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.80313945655243,-73.93005322895553,BRONX
REAL_Sunset_Park_46_1764825904,2025-12-04 00:25:04,Graffiti,40.65472200530226,-74.01445795263447,BROOKLYN
REAL_Riverdale_55_1764825904,2025-12-04 00:25:04,Noise - Residential,40.889398431057685,-73.90398377063096,BRONX
REAL_Sunset_Park_44_1764825904,2025-12-04 00:25:04,Noise - Street/Sidewalk,40.630908846076075,-73.99837347004008,BROOKLYN
REAL_Chelsea_88_1764825904,2025-12-04 00:25:04,Street Light Condition,40.739490053784436,-74.00484438889976,MANHATTAN
REAL_Harlem_183_1764825904,2025-12-04 00:25:04,Sewer,40.81375456408746,-73.94066102586935,MANHATTAN
REAL_Sunset_Park_28_1764825904,2025-12-04 00:25:04,Street Condition,40.65693522050763,-73.99923873863675,BROOKLYN
REAL_Harlem_67_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.80944269307304,-73.95118887771923,MANHATTAN
REAL_Chelsea_89_1764825904,2025-12-04 00:25:04,Noise - Residential,40.73423307908007,-73.9920484043199,MANHATTAN
REAL_Midtown_112_1764825904,2025-12-04 00:25:04,Illegal Parking,40.75606500712119,-73.97854023342758,MANHATTAN
REAL_Sunset_Park_38_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.64192958204191,-74.00659978139178,BROOKLYN
REAL_Bushwick_67_1764825904,2025-12-04 00:25:04,Rodent,40.69229961952947,-73.9151090462696,BROOKLYN
REAL_Flushing_54_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.77207252523919,-73.83655611049738,QUEENS
REAL_Belmont_135_1764825904,2025-12-04 00:25:04,Noise - Street/Sidewalk,40.86819436444388,-73.88646112368788,BRONX
REAL_Port_Richmond_7_1764825904,2025-12-04 00:25:04,Illegal Parking,40.619326218775925,-74.14969482948938,STATEN ISLAND
REAL_Port_Richmond_86_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.629282745855406,-74.13589225969056,STATEN ISLAND
REAL_Sunset_Park_9_1764825904,2025-12-04 00:25:04,Noise - Residential,40.62566344789787,-74.01058236001477,BROOKLYN
REAL_Chelsea_41_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.75254927208938,-73.98917610144882,MANHATTAN
REAL_Belmont_147_1764825904,2025-12-04 00:25:04,Street Light Condition,40.86051697135575,-73.87772905255558,BRONX
REAL_Harlem_119_1764825904,2025-12-04 00:25:04,Heat/Hot Water,40.82336499578014,-73.95693040346718,MANHATTAN
REAL_Sunset_Park_1_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.64482792381718,-74.00893246305515,BROOKLYN
REAL_Astoria_22_1764825904,2025-12-04 00:25:04,Noise - Street/Sidewalk,40.775221411690374,-73.93354087077797,QUEENS
REAL_Great_Kills_27_1764825904,2025-12-04 00:25:04,General Construction,40.54722779135347,-74.15305432715367,STATEN ISLAND
REAL_Midtown_42_1764825904,2025-12-04 00:25:04,Illegal Parking,40.754055079104916,-73.98556528578138,MANHATTAN
REAL_Mott_Haven_54_1764825904,2025-12-04 00:25:04,Street Condition,40.79968287861704,-73.91748771086301,BRONX
REAL_Belmont_91_1764825904,2025-12-04 00:25:04,Noise - Residential,40.85885323735894,-73.88229869985759,BRONX
REAL_Long_Island_City_44_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.75650417858696,-73.94499393448172,QUEENS
REAL_Greenpoint_62_1764825904,2025-12-04 00:25:04,Blocked Driveway,40.7274781906454,-73.96086647404883,BROOKLYN
REAL_Belmont_144_1764825904,2025-12-04 00:25:04,Noise - Residential,40.860570769873156,-73.90162130249244,BRONX
REAL_Port_Richmond_76_1764825904,2025-12-04 00:25:04,Street Condition,40.62852895476642,-74.13271946833845,STATEN ISLAND
REAL_Riverdale_5_1764825904,2025-12-04 00:25:04,Illegal Parking,40.88970878101478,-73.90133763443015,BRONX
REAL_Mott_Haven_227_1764825904,2025-12-04 00:25:04,Water System,40.81675851026365,-73.9347770516649,BRONX
REAL_Belmont_153_1764825904,2025-12-04 00:25:04,Noise - Commercial,40.853623292351116,-73.89090727103135,BRONX
REAL_Bedford_Stuyvesant_160_1764825904,2025-12-04 00:25:04,Homeless Person Assistance,40.68291903975092,-73.95466562540132,BROOKLYN
REAL_Greenpoint_51_1764739504,2025-12-03 00:25:04,Noise - Vehicle,40.73064602503368,-73.94651633932949,BROOKLYN
REAL_Kingsbridge_52_1764739504,2025-12-03 00:25:04,Street Condition,40.88518445370568,-73.90022011297273,BRONX
REAL_Harlem_100_1764739504,2025-12-03 00:25:04,Traffic Signal Condition,40.81029663546121,-73.94099970704747,MANHATTAN
REAL_Harlem_85_1764739504,2025-12-03 00:25:04,Street Condition,40.80942304458752,-73.9634100317193,MANHATTAN
REAL_Port_Richmond_22_1764739504,2025-12-03 00:25:04,Illegal Parking,40.633723191965274,-74.13411308873917,STATEN ISLAND
REAL_Harlem_181_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.81806962415374,-73.95634159160534,MANHATTAN
REAL_Inwood_67_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.8599372997482,-73.92725349641215,MANHATTAN
REAL_Kingsbridge_63_1764739504,2025-12-03 00:25:04,Street Condition,40.87822632988255,-73.91538737039491,BRONX
REAL_Harlem_151_1764739504,2025-12-03 00:25:04,Derelict Vehicle,40.821186637916654,-73.94213488382783,MANHATTAN
REAL_St_George_102_1764739504,2025-12-03 00:25:04,Noise - Residential,40.6452958906591,-74.08430713466461,STATEN ISLAND
REAL_Port_Richmond_98_1764739504,2025-12-03 00:25:04,Air Quality,40.63172256686709,-74.13714552607705,STATEN ISLAND
REAL_Harlem_43_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.824686455869504,-73.94945528859743,MANHATTAN
REAL_Harlem_71_1764739504,2025-12-03 00:25:04,Noise - Street/Sidewalk,40.817346625449105,-73.94227242601796,MANHATTAN
REAL_Kingsbridge_115_1764739504,2025-12-03 00:25:04,Water System,40.880621906033106,-73.90739746852776,BRONX
REAL_Jamaica_175_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.703609176640875,-73.78113918535082,QUEENS
REAL_Chelsea_105_1764739504,2025-12-03 00:25:04,Street Light Condition,40.74700342635156,-73.99580872642174,MANHATTAN
REAL_Financial_District_42_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.712975224547456,-74.0112848395385,MANHATTAN
REAL_Financial_District_16_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.7052022478818,-74.00887924167941,MANHATTAN
REAL_Fordham_32_1764739504,2025-12-03 00:25:04,Water System,40.85509486357149,-73.90467477918902,BRONX
REAL_Port_Richmond_110_1764739504,2025-12-03 00:25:04,Sanitation Condition,40.629669225230245,-74.14338467528881,STATEN ISLAND
REAL_Long_Island_City_57_1764739504,2025-12-03 00:25:04,Noise - Residential,40.747290253859305,-73.96224574938373,QUEENS
REAL_Washington_Heights_10_1764739504,2025-12-03 00:25:04,Street Condition,40.852266406406805,-73.94647136692167,MANHATTAN
REAL_Astoria_130_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.76784572300963,-73.92268617560484,QUEENS
REAL_Fordham_9_1764739504,2025-12-03 00:25:04,Noise - Commercial,40.856695094084166,-73.89638689346928,BRONX
REAL_Lower_East_Side_132_1764739504,2025-12-03 00:25:04,Water System,40.70944406985944,-73.98608717784612,MANHATTAN
REAL_Great_Kills_43_1764739504,2025-12-03 00:25:04,Illegal Parking,40.54952136025339,-74.16286649998644,STATEN ISLAND
REAL_East_Village_65_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.7314071288531,-73.98305942429467,MANHATTAN
REAL_Greenpoint_30_1764739504,2025-12-03 00:25:04,Noise - Vehicle,40.74694719188268,-73.94622879010136,BROOKLYN
REAL_East_Harlem_100_1764739504,2025-12-03 00:25:04,Air Quality,40.803838907629974,-73.95497106832109,MANHATTAN
REAL_Fordham_8_1764739504,2025-12-03 00:25:04,Sanitation Condition,40.87196029787987,-73.89661075295582,BRONX
REAL_Fordham_44_1764739504,2025-12-03 00:25:04,General Construction,40.8483236404106,-73.90273855582666,BRONX
REAL_Greenpoint_10_1764739504,2025-12-03 00:25:04,Graffiti,40.74329375649205,-73.93915631740754,BROOKLYN
REAL_Rockaway_Beach_37_1764739504,2025-12-03 00:25:04,Other,40.57787039869141,-73.80859394877784,QUEENS
REAL_Coney_Island_54_1764739504,2025-12-03 00:25:04,Illegal Parking,40.57475870164031,-73.98195510895903,BROOKLYN
REAL_Stapleton_47_1764739504,2025-12-03 00:25:04,Noise - Residential,40.618144737435635,-74.08266668147056,STATEN ISLAND
REAL_Port_Richmond_63_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.62884089132466,-74.12103754498213,STATEN ISLAND
REAL_Chelsea_134_1764739504,2025-12-03 00:25:04,Sewer,40.75281288750664,-74.00348336739806,MANHATTAN
REAL_Chelsea_21_1764739504,2025-12-03 00:25:04,Noise - Residential,40.73215270399592,-73.99844067336272,MANHATTAN
REAL_Stapleton_60_1764739504,2025-12-03 00:25:04,Noise - Street/Sidewalk,40.634052037765926,-74.08184615337815,STATEN ISLAND
REAL_Fordham_76_1764739504,2025-12-03 00:25:04,Illegal Parking,40.87332232751854,-73.89148463732522,BRONX
REAL_Astoria_29_1764739504,2025-12-03 00:25:04,Noise - Residential,40.76530286348372,-73.92668050201554,QUEENS
REAL_Flushing_113_1764739504,2025-12-03 00:25:04,Homeless Person Assistance,40.75522552347264,-73.83616502368409,QUEENS
REAL_Jamaica_44_1764739504,2025-12-03 00:25:04,Noise - Residential,40.71632452683264,-73.79215844745875,QUEENS
REAL_East_Village_10_1764739504,2025-12-03 00:25:04,Homeless Person Assistance,40.72678882984006,-73.98051716123595,MANHATTAN
REAL_Midtown_97_1764739504,2025-12-03 00:25:04,Street Light Condition,40.75179201374645,-73.96872806002762,MANHATTAN
REAL_Chelsea_72_1764739504,2025-12-03 00:25:04,Street Condition,40.767297481982816,-74.00063845319157,MANHATTAN
REAL_Red_Hook_82_1764739504,2025-12-03 00:25:04,General Construction,40.677377760054604,-74.01025288315662,BROOKLYN
REAL_Crown_Heights_101_1764739504,2025-12-03 00:25:04,Other,40.662919630576745,-73.9468780559091,BROOKLYN
REAL_Bushwick_114_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.686468169199,-73.91095643636609,BROOKLYN
REAL_Flushing_100_1764739504,2025-12-03 00:25:04,Street Condition,40.77316061330952,-73.84685020013848,QUEENS
REAL_Greenwich_Village_15_1764739504,2025-12-03 00:25:04,Noise - Residential,40.735148667362324,-74.0008943038486,MANHATTAN
REAL_Williamsburg_164_1764739504,2025-12-03 00:25:04,Noise - Residential,40.70472510742409,-73.94848162359364,BROOKLYN
REAL_Midtown_38_1764739504,2025-12-03 00:25:04,Sanitation Condition,40.76013685981121,-73.98841703695324,MANHATTAN
REAL_Forest_Hills_34_1764739504,2025-12-03 00:25:04,Graffiti,40.72962081266247,-73.86565839084498,QUEENS
REAL_Bushwick_144_1764739504,2025-12-03 00:25:04,Street Condition,40.70752035132529,-73.91736468190939,BROOKLYN
REAL_Morris_Heights_54_1764739504,2025-12-03 00:25:04,Noise - Street/Sidewalk,40.83694064903609,-73.9055739941636,BRONX
REAL_Midtown_95_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.74354599356098,-73.98993570226075,MANHATTAN
REAL_Red_Hook_78_1764739504,2025-12-03 00:25:04,Traffic Signal Condition,40.684883285852464,-74.00304998093146,BROOKLYN
REAL_Parkchester_1_1764739504,2025-12-03 00:25:04,Homeless Person Assistance,40.839102157654956,-73.85578710021346,BRONX
REAL_Woodside_14_1764739504,2025-12-03 00:25:04,Noise - Residential,40.741628149093195,-73.90473605517292,QUEENS
REAL_Greenwich_Village_100_1764739504,2025-12-03 00:25:04,Illegal Parking,40.72606880054915,-74.00145435786717,MANHATTAN
REAL_St_George_1_1764739504,2025-12-03 00:25:04,General Construction,40.625921630978596,-74.05761374263032,STATEN ISLAND
REAL_Sunset_Park_40_1764739504,2025-12-03 00:25:04,General Construction,40.640342041872564,-74.01849386859814,BROOKLYN
REAL_Bushwick_9_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.6844407455754,-73.91798526642283,BROOKLYN
REAL_Parkchester_44_1764739504,2025-12-03 00:25:04,Noise - Residential,40.830616357069815,-73.85411826626158,BRONX
REAL_Pelham_Bay_45_1764739504,2025-12-03 00:25:04,Noise - Residential,40.82927609823893,-73.83595736347388,BRONX
REAL_Crown_Heights_52_1764739504,2025-12-03 00:25:04,Noise - Vehicle,40.67068518026117,-73.93698695979354,BROOKLYN
REAL_Sunset_Park_75_1764739504,2025-12-03 00:25:04,Illegal Parking,40.64805022371968,-74.02100472117318,BROOKLYN
REAL_Sunset_Park_63_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.64811725629829,-74.02203033957633,BROOKLYN
REAL_Pelham_Bay_32_1764739504,2025-12-03 00:25:04,Noise - Residential,40.85356595656469,-73.82380541207013,BRONX
REAL_Flushing_22_1764739504,2025-12-03 00:25:04,Noise - Residential,40.7767059000316,-73.82719700354372,QUEENS
REAL_Flushing_94_1764739504,2025-12-03 00:25:04,Graffiti,40.766372532552616,-73.83479236052872,QUEENS
REAL_Bedford_Stuyvesant_138_1764739504,2025-12-03 00:25:04,Noise - Residential,40.68287688442582,-73.94436725937861,BROOKLYN
REAL_Brooklyn_Heights_27_1764739504,2025-12-03 00:25:04,Derelict Vehicle,40.70331937009007,-74.00781807575754,BROOKLYN
REAL_Brooklyn_Heights_22_1764739504,2025-12-03 00:25:04,Noise - Commercial,40.68829989527397,-73.99524631444004,BROOKLYN
REAL_Flushing_80_1764739504,2025-12-03 00:25:04,Sanitation Condition,40.75462583112361,-73.84183689891155,QUEENS
REAL_Crown_Heights_5_1764739504,2025-12-03 00:25:04,Sanitation Condition,40.67184533566208,-73.94520804014185,BROOKLYN
REAL_Crown_Heights_78_1764739504,2025-12-03 00:25:04,Derelict Vehicle,40.65925551640518,-73.94650496126155,BROOKLYN
REAL_Red_Hook_77_1764739504,2025-12-03 00:25:04,Noise - Vehicle,40.68118305503368,-74.00933900567179,BROOKLYN
REAL_Greenwich_Village_59_1764739504,2025-12-03 00:25:04,Noise - Commercial,40.73265198883132,-73.98849687004002,MANHATTAN
REAL_Williamsburg_103_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.72208082162382,-73.95124819228552,BROOKLYN
REAL_Bay_Ridge_39_1764739504,2025-12-03 00:25:04,Noise - Residential,40.62420102640778,-74.03708203734136,BROOKLYN
REAL_Midtown_92_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.74955146433692,-73.98373017591086,MANHATTAN
REAL_Morris_Heights_42_1764739504,2025-12-03 00:25:04,Street Light Condition,40.8521615962405,-73.9202685156333,BRONX
REAL_Mott_Haven_146_1764739504,2025-12-03 00:25:04,Homeless Person Assistance,40.811452752990135,-73.91709213269532,BRONX
REAL_Williamsburg_52_1764739504,2025-12-03 00:25:04,Homeless Person Assistance,40.71284599358612,-73.96365644644399,BROOKLYN
REAL_Bedford_Stuyvesant_38_1764739504,2025-12-03 00:25:04,Noise - Commercial,40.68068416097457,-73.94016324836501,BROOKLYN
REAL_Mott_Haven_25_1764739504,2025-12-03 00:25:04,Noise - Vehicle,40.801000544099615,-73.90713677816403,BRONX
REAL_Jackson_Heights_42_1764739504,2025-12-03 00:25:04,Sanitation Condition,40.746124971684324,-73.88455682422621,QUEENS
REAL_Dumbo_33_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.70014954360524,-73.99075780839392,BROOKLYN
REAL_Jackson_Heights_106_1764739504,2025-12-03 00:25:04,Heat/Hot Water,40.76351236770941,-73.86175507764848,QUEENS
REAL_Bedford_Stuyvesant_43_1764739504,2025-12-03 00:25:04,Homeless Person Assistance,40.667635939761766,-73.94128717828725,BROOKLYN
REAL_Bedford_Stuyvesant_59_1764739504,2025-12-03 00:25:04,Water System,40.68170532113665,-73.93560710732075,BROOKLYN
REAL_Red_Hook_45_1764739504,2025-12-03 00:25:04,Noise - Street/Sidewalk,40.68142699059988,-73.99993607840011,BROOKLYN
REAL_Jamaica_80_1764739504,2025-12-03 00:25:04,Street Condition,40.6956913441909,-73.79753676733793,QUEENS
REAL_St_George_63_1764739504,2025-12-03 00:25:04,Noise - Residential,40.64401082186338,-74.08982154840281,STATEN ISLAND
REAL_Throggs_Neck_18_1764739504,2025-12-03 00:25:04,Noise - Residential,40.79804024697713,-73.81301900085182,BRONX
REAL_Bedford_Stuyvesant_64_1764739504,2025-12-03 00:25:04,Sanitation Condition,40.679708544843905,-73.9390988265743,BROOKLYN
REAL_Mott_Haven_29_1764739504,2025-12-03 00:25:04,Traffic Signal Condition,40.81563037135147,-73.93078627341379,BRONX
REAL_Bay_Ridge_34_1764739504,2025-12-03 00:25:04,Blocked Driveway,40.632841810470005,-74.03113993933658,BROOKLYN
REAL_Forest_Hills_14_1764739504,2025-12-03 00:25:04,Homeless Person Assistance,40.71957335934758,-73.83383532370621,QUEENS
REAL_Belmont_61_1764739504,2025-12-03 00:25:04,Rodent,40.864060361200224,-73.88590029076441,BRONX
REAL_Jackson_Heights_1_1764653104,2025-12-02 00:25:04,Street Condition,40.754007412350276,-73.88636788647973,QUEENS
REAL_Dumbo_71_1764653104,2025-12-02 00:25:04,Blocked Driveway,40.703042239328546,-74.00055577879344,BROOKLYN
REAL_Woodside_40_1764653104,2025-12-02 00:25:04,Water System,40.745343434057105,-73.91216137286895,QUEENS
REAL_Midtown_10_1764653104,2025-12-02 00:25:04,Sanitation Condition,40.752330836494124,-73.97811256392592,MANHATTAN
REAL_Fordham_35_1764653104,2025-12-02 00:25:04,General Construction,40.857887707180126,-73.89426971785278,BRONX
REAL_Crown_Heights_18_1764653104,2025-12-02 00:25:04,Noise - Residential,40.66303306572813,-73.95327049578943,BROOKLYN
REAL_Midtown_40_1764653104,2025-12-02 00:25:04,Street Condition,40.74705099477618,-73.9787282970633,MANHATTAN
REAL_Financial_District_12_1764653104,2025-12-02 00:25:04,Noise - Street/Sidewalk,40.71939666737158,-74.00789657983297,MANHATTAN
REAL_Belmont_122_1764653104,2025-12-02 00:25:04,Street Condition,40.85044096045143,-73.88828983037833,BRONX
REAL_Harlem_46_1764653104,2025-12-02 00:25:04,Water System,40.818751130643655,-73.94913245465274,MANHATTAN
REAL_Soundview_36_1764653104,2025-12-02 00:25:04,Air Quality,40.83114407809892,-73.86357821144695,BRONX
REAL_Long_Island_City_24_1764653104,2025-12-02 00:25:04,Heat/Hot Water,40.74202237811211,-73.9492770732266,QUEENS
REAL_Upper_West_Side_41_1764653104,2025-12-02 00:25:04,Noise - Residential,40.78744596478689,-73.97350921181656,MANHATTAN
REAL_Greenpoint_73_1764653104,2025-12-02 00:25:04,Blocked Driveway,40.73898642218426,-73.94439554859495,BROOKLYN
REAL_Bedford_Stuyvesant_144_1764653104,2025-12-02 00:25:04,Noise - Residential,40.68773079955978,-73.93682923241201,BROOKLYN
REAL_Dumbo_21_1764653104,2025-12-02 00:25:04,Other,40.69939120909343,-73.98465524323319,BROOKLYN
REAL_Harlem_10_1764653104,2025-12-02 00:25:04,Illegal Parking,40.80857866565203,-73.94939053566915,MANHATTAN
REAL_Flushing_73_1764653104,2025-12-02 00:25:04,Derelict Vehicle,40.77402826003911,-73.84031667121259,QUEENS
REAL_Financial_District_46_1764653104,2025-12-02 00:25:04,Homeless Person Assistance,40.71727255174533,-74.00696461766432,MANHATTAN
REAL_Chelsea_42_1764653104,2025-12-02 00:25:04,Noise - Residential,40.7379164558134,-74.00013283486106,MANHATTAN
REAL_Astoria_25_1764653104,2025-12-02 00:25:04,Heat/Hot Water,40.77599192419919,-73.93386603719243,QUEENS
REAL_Red_Hook_73_1764653104,2025-12-02 00:25:04,Traffic Signal Condition,40.682703531835266,-74.02133597563247,BROOKLYN
REAL_Kingsbridge_17_1764653104,2025-12-02 00:25:04,Street Condition,40.88432896760583,-73.90134159029114,BRONX
REAL_Chelsea_47_1764653104,2025-12-02 00:25:04,Noise - Residential,40.74265078731252,-74.01334055685663,MANHATTAN
REAL_Bushwick_107_1764653104,2025-12-02 00:25:04,Sanitation Condition,40.68695909952976,-73.9187053677913,BROOKLYN
REAL_Kingsbridge_13_1764653104,2025-12-02 00:25:04,Noise - Vehicle,40.877146068765775,-73.90867955581548,BRONX
